type,name,size,i,time,verification
sorting,quicksort,16,12,0.000004,1
sorting,quicksort,16,13,0.000005,1
sorting,quicksort,16,14,0.000005,1
sorting,quicksort,16,15,0.000005,1
sorting,quicksort,16,16,0.000005,1
sorting,quicksort,16,17,0.000005,1
sorting,quicksort,16,18,0.000005,1
sorting,quicksort,16,19,0.000005,1
sorting,quicksort,16,20,0.000005,1
sorting,quicksort,16,21,0.000005,1
sorting,quicksort,16,22,0.000005,1
sorting,quicksort,16,23,0.000004,1
sorting,quicksort,16,24,0.000005,1
sorting,quicksort,16,25,0.000005,1
sorting,quicksort,16,26,0.000005,1
sorting,quicksort,16,27,0.000005,1
sorting,quicksort,16,28,0.000005,1
sorting,quicksort,16,29,0.000005,1
sorting,quicksort,16,30,0.000005,1
sorting,quicksort,16,31,0.000004,1
sorting,quicksort,16,32,0.000005,1
sorting,quicksort,16,33,0.000005,1
sorting,quicksort,16,34,0.000005,1
sorting,quicksort,16,35,0.000004,1
sorting,quicksort,16,36,0.000004,1
sorting,quicksort,16,37,0.000004,1
sorting,quicksort,16,38,0.000005,1
sorting,quicksort,16,39,0.000005,1
sorting,quicksort,32,0,0.000023,1
sorting,quicksort,32,1,0.000024,1
sorting,quicksort,32,2,0.000023,1
sorting,quicksort,32,3,0.000020,1
sorting,quicksort,32,4,0.000024,1
sorting,quicksort,32,5,0.000020,1
sorting,quicksort,32,6,0.000019,1
sorting,quicksort,32,7,0.000023,1
sorting,quicksort,32,8,0.000022,1
sorting,quicksort,32,9,0.000022,1
sorting,quicksort,32,10,0.000008,1
sorting,quicksort,32,11,0.000008,1
sorting,quicksort,32,12,0.000008,1
sorting,quicksort,32,13,0.000008,1
sorting,quicksort,32,14,0.000008,1
sorting,quicksort,32,15,0.000008,1
sorting,quicksort,32,16,0.000016,1
sorting,quicksort,32,17,0.000008,1
sorting,quicksort,32,18,0.000008,1
sorting,quicksort,32,19,0.000008,1
sorting,quicksort,32,20,0.000009,1
sorting,quicksort,32,21,0.000008,1
sorting,quicksort,32,22,0.000008,1
sorting,quicksort,32,23,0.000008,1
sorting,quicksort,32,24,0.000009,1
sorting,quicksort,32,25,0.000008,1
sorting,quicksort,32,26,0.000009,1
sorting,quicksort,32,27,0.000008,1
sorting,quicksort,32,28,0.000008,1
sorting,quicksort,32,29,0.000008,1
sorting,quicksort,32,30,0.000008,1
sorting,quicksort,32,31,0.000009,1
sorting,quicksort,32,32,0.000008,1
sorting,quicksort,32,33,0.000008,1
sorting,quicksort,32,34,0.000008,1
sorting,quicksort,32,35,0.000008,1
sorting,quicksort,32,36,0.000008,1
sorting,quicksort,32,37,0.000009,1
sorting,quicksort,32,38,0.000008,1
sorting,quicksort,32,39,0.000008,1
sorting,quicksort,64,0,0.000055,1
sorting,quicksort,64,1,0.000049,1
sorting,quicksort,64,2,0.000051,1
sorting,quicksort,64,3,0.000054,1
sorting,quicksort,64,4,0.000048,1
sorting,quicksort,64,5,0.000052,1
sorting,quicksort,64,6,0.000051,1
sorting,quicksort,64,7,0.000055,1
sorting,quicksort,64,8,0.000049,1
sorting,quicksort,64,9,0.000049,1
sorting,quicksort,64,10,0.000024,1
sorting,quicksort,64,11,0.000023,1
sorting,quicksort,64,12,0.000023,1
sorting,quicksort,64,13,0.000024,1
sorting,quicksort,64,14,0.000021,1
sorting,quicksort,64,15,0.000021,1
sorting,quicksort,64,16,0.000021,1
sorting,quicksort,64,17,0.000021,1
sorting,quicksort,64,18,0.000022,1
sorting,quicksort,64,19,0.000023,1
sorting,quicksort,64,20,0.000016,1
sorting,quicksort,64,21,0.000015,1
sorting,quicksort,64,22,0.000015,1
sorting,quicksort,64,23,0.000015,1
sorting,quicksort,64,24,0.000015,1
sorting,quicksort,64,25,0.000015,1
sorting,quicksort,64,26,0.000015,1
sorting,quicksort,64,27,0.000015,1
sorting,quicksort,64,28,0.000015,1
sorting,quicksort,64,29,0.000015,1
sorting,quicksort,64,30,0.000015,1
sorting,quicksort,64,31,0.000015,1
sorting,quicksort,64,32,0.000015,1
sorting,quicksort,64,33,0.000015,1
sorting,quicksort,64,34,0.000015,1
sorting,quicksort,64,35,0.000015,1
sorting,quicksort,64,36,0.000014,1
sorting,quicksort,64,37,0.000015,1
sorting,quicksort,64,38,0.000015,1
sorting,quicksort,64,39,0.000015,1
sorting,quicksort,128,0,0.000119,1
sorting,quicksort,128,1,0.000121,1
sorting,quicksort,128,2,0.000143,1
sorting,quicksort,128,3,0.000112,1
sorting,quicksort,128,4,0.000109,1
sorting,quicksort,128,5,0.000109,1
sorting,quicksort,128,6,0.000108,1
sorting,quicksort,128,7,0.000121,1
sorting,quicksort,128,8,0.000122,1
sorting,quicksort,128,9,0.000109,1
sorting,quicksort,128,10,0.000052,1
sorting,quicksort,128,11,0.000050,1
sorting,quicksort,128,12,0.000046,1
sorting,quicksort,128,13,0.000056,1
sorting,quicksort,128,14,0.000052,1
sorting,quicksort,128,15,0.000049,1
sorting,quicksort,128,16,0.000049,1
sorting,quicksort,128,17,0.000054,1
sorting,quicksort,128,18,0.000057,1
sorting,quicksort,128,19,0.000048,1
sorting,quicksort,128,20,0.000029,1
sorting,quicksort,128,21,0.000028,1
sorting,quicksort,128,22,0.000028,1
sorting,quicksort,128,23,0.000028,1
sorting,quicksort,128,24,0.000027,1
sorting,quicksort,128,25,0.000028,1
sorting,quicksort,128,26,0.000027,1
sorting,quicksort,128,27,0.000028,1
sorting,quicksort,128,28,0.000028,1
sorting,quicksort,128,29,0.000028,1
sorting,quicksort,128,30,0.000028,1
sorting,quicksort,128,31,0.000027,1
sorting,quicksort,128,32,0.000027,1
sorting,quicksort,128,33,0.000028,1
sorting,quicksort,128,34,0.000027,1
sorting,quicksort,128,35,0.000027,1
sorting,quicksort,128,36,0.000027,1
sorting,quicksort,128,37,0.000028,1
sorting,quicksort,128,38,0.000027,1
sorting,quicksort,128,39,0.000027,1
sorting,quicksort,256,0,0.000240,1
sorting,quicksort,256,1,0.000241,1
sorting,quicksort,256,2,0.000289,1
sorting,quicksort,256,3,0.000233,1
sorting,quicksort,256,4,0.000281,1
sorting,quicksort,256,5,0.000333,1
sorting,quicksort,256,6,0.000394,1
sorting,quicksort,256,7,0.000340,1
sorting,quicksort,256,8,0.000244,1
sorting,quicksort,256,9,0.000251,1
sorting,quicksort,256,10,0.000109,1
sorting,quicksort,256,11,0.000110,1
sorting,quicksort,256,12,0.000114,1
sorting,quicksort,256,13,0.000120,1
sorting,quicksort,256,14,0.000107,1
sorting,quicksort,256,15,0.000110,1
sorting,quicksort,256,16,0.000115,1
sorting,quicksort,256,17,0.000111,1
sorting,quicksort,256,18,0.000111,1
sorting,quicksort,256,19,0.000108,1
sorting,quicksort,256,20,0.000051,1
sorting,quicksort,256,21,0.000049,1
sorting,quicksort,256,22,0.000049,1
sorting,quicksort,256,23,0.000049,1
sorting,quicksort,256,24,0.000050,1
sorting,quicksort,256,25,0.000049,1
sorting,quicksort,256,26,0.000055,1
sorting,quicksort,256,27,0.000052,1
sorting,quicksort,256,28,0.000050,1
sorting,quicksort,256,29,0.000049,1
sorting,quicksort,256,30,0.000050,1
sorting,quicksort,256,31,0.000049,1
sorting,quicksort,256,32,0.000049,1
sorting,quicksort,256,33,0.000051,1
sorting,quicksort,256,34,0.000049,1
sorting,quicksort,256,35,0.000053,1
sorting,quicksort,256,36,0.000056,1
sorting,quicksort,256,37,0.000055,1
sorting,quicksort,256,38,0.000056,1
sorting,quicksort,256,39,0.000054,1
sorting,quicksort,512,0,0.000596,1
sorting,quicksort,512,1,0.000538,1
sorting,quicksort,512,2,0.000592,1
sorting,quicksort,512,3,0.000610,1
sorting,quicksort,512,4,0.000554,1
sorting,quicksort,512,5,0.000596,1
sorting,quicksort,512,6,0.000825,1
sorting,quicksort,512,7,0.000549,1
sorting,quicksort,512,8,0.000622,1
sorting,quicksort,512,9,0.000552,1
sorting,quicksort,512,10,0.000298,1
sorting,quicksort,512,11,0.000275,1
sorting,quicksort,512,12,0.000291,1
sorting,quicksort,512,13,0.000340,1
sorting,quicksort,512,14,0.000300,1
sorting,quicksort,512,15,0.000385,1
sorting,quicksort,512,16,0.000344,1
sorting,quicksort,512,17,0.000291,1
sorting,quicksort,512,18,0.000313,1
sorting,quicksort,512,19,0.000333,1
sorting,quicksort,512,20,0.000130,1
sorting,quicksort,512,21,0.000139,1
sorting,quicksort,512,22,0.000138,1
sorting,quicksort,512,23,0.000128,1
sorting,quicksort,512,24,0.000140,1
sorting,quicksort,512,25,0.000140,1
sorting,quicksort,512,26,0.000127,1
sorting,quicksort,512,27,0.000128,1
sorting,quicksort,512,28,0.000127,1
sorting,quicksort,512,29,0.000141,1
sorting,quicksort,512,30,0.000113,1
sorting,quicksort,512,31,0.000107,1
sorting,quicksort,512,32,0.000105,1
sorting,quicksort,512,33,0.000138,1
sorting,quicksort,512,34,0.000105,1
sorting,quicksort,512,35,0.000106,1
sorting,quicksort,512,36,0.000105,1
sorting,quicksort,512,37,0.000105,1
sorting,quicksort,512,38,0.000118,1
sorting,quicksort,512,39,0.000109,1
sorting,quicksort,1024,0,0.001242,1
sorting,quicksort,1024,1,0.001296,1
sorting,quicksort,1024,2,0.001327,1
sorting,quicksort,1024,3,0.001234,1
sorting,quicksort,1024,4,0.001282,1
sorting,quicksort,1024,5,0.001283,1
sorting,quicksort,1024,6,0.001221,1
sorting,quicksort,1024,7,0.001366,1
sorting,quicksort,1024,8,0.001255,1
sorting,quicksort,1024,9,0.001282,1
sorting,quicksort,1024,10,0.000653,1
sorting,quicksort,1024,11,0.000826,1
sorting,quicksort,1024,12,0.000734,1
sorting,quicksort,1024,13,0.000699,1
sorting,quicksort,1024,14,0.000674,1
sorting,quicksort,1024,15,0.000776,1
sorting,quicksort,1024,16,0.000773,1
sorting,quicksort,1024,17,0.000675,1
sorting,quicksort,1024,18,0.000675,1
sorting,quicksort,1024,19,0.000712,1
sorting,quicksort,1024,20,0.000326,1
sorting,quicksort,1024,21,0.000333,1
sorting,quicksort,1024,22,0.000387,1
sorting,quicksort,1024,23,0.000334,1
sorting,quicksort,1024,24,0.000348,1
sorting,quicksort,1024,25,0.000345,1
sorting,quicksort,1024,26,0.000380,1
sorting,quicksort,1024,27,0.000344,1
sorting,quicksort,1024,28,0.000414,1
sorting,quicksort,1024,29,0.000383,1
sorting,quicksort,1024,30,0.000229,1
sorting,quicksort,1024,31,0.000213,1
sorting,quicksort,1024,32,0.000215,1
sorting,quicksort,1024,33,0.000212,1
sorting,quicksort,1024,34,0.000214,1
sorting,quicksort,1024,35,0.000212,1
sorting,quicksort,1024,36,0.000212,1
sorting,quicksort,1024,37,0.000211,1
sorting,quicksort,1024,38,0.000213,1
sorting,quicksort,1024,39,0.000211,1
sorting,quicksort,2048,0,0.002950,1
sorting,quicksort,2048,1,0.002791,1
sorting,quicksort,2048,2,0.002691,1
sorting,quicksort,2048,3,0.003184,1
sorting,quicksort,2048,4,0.002857,1
sorting,quicksort,2048,5,0.002928,1
sorting,quicksort,2048,6,0.002670,1
sorting,quicksort,2048,7,0.002743,1
sorting,quicksort,2048,8,0.002861,1
sorting,quicksort,2048,9,0.002907,1
sorting,quicksort,2048,10,0.001641,1
sorting,quicksort,2048,11,0.001624,1
sorting,quicksort,2048,12,0.001452,1
sorting,quicksort,2048,13,0.001573,1
sorting,quicksort,2048,14,0.001734,1
sorting,quicksort,2048,15,0.001569,1
sorting,quicksort,2048,16,0.001507,1
sorting,quicksort,2048,17,0.001492,1
sorting,quicksort,2048,18,0.001597,1
sorting,quicksort,2048,19,0.001763,1
sorting,quicksort,2048,20,0.000942,1
sorting,quicksort,2048,21,0.000798,1
sorting,quicksort,2048,22,0.000810,1
sorting,quicksort,2048,23,0.000842,1
sorting,quicksort,2048,24,0.000834,1
sorting,quicksort,2048,25,0.000805,1
sorting,quicksort,2048,26,0.000845,1
sorting,quicksort,2048,27,0.000783,1
sorting,quicksort,2048,28,0.000784,1
sorting,quicksort,2048,29,0.000930,1
sorting,quicksort,2048,30,0.000433,1
sorting,quicksort,2048,31,0.000406,1
sorting,quicksort,2048,32,0.000427,1
sorting,quicksort,2048,33,0.000428,1
sorting,quicksort,2048,34,0.000435,1
sorting,quicksort,2048,35,0.000428,1
sorting,quicksort,2048,36,0.000423,1
sorting,quicksort,2048,37,0.000427,1
sorting,quicksort,2048,38,0.000423,1
sorting,quicksort,2048,39,0.000428,1
sorting,quicksort,4096,0,0.006233,1
sorting,quicksort,4096,1,0.005859,1
sorting,quicksort,4096,2,0.006532,1
sorting,quicksort,4096,3,0.006149,1
sorting,quicksort,4096,4,0.006325,1
sorting,quicksort,4096,5,0.005662,1
sorting,quicksort,4096,6,0.005751,1
sorting,quicksort,4096,7,0.006334,1
sorting,quicksort,4096,8,0.006264,1
sorting,quicksort,4096,9,0.006192,1
sorting,quicksort,4096,10,0.003471,1
sorting,quicksort,4096,11,0.004043,1
sorting,quicksort,4096,12,0.003509,1
sorting,quicksort,4096,13,0.003700,1
sorting,quicksort,4096,14,0.004157,1
sorting,quicksort,4096,15,0.003685,1
sorting,quicksort,4096,16,0.003499,1
sorting,quicksort,4096,17,0.004702,1
sorting,quicksort,4096,18,0.003644,1
sorting,quicksort,4096,19,0.003750,1
sorting,quicksort,4096,20,0.002186,1
sorting,quicksort,4096,21,0.002188,1
sorting,quicksort,4096,22,0.001929,1
sorting,quicksort,4096,23,0.002092,1
sorting,quicksort,4096,24,0.002136,1
sorting,quicksort,4096,25,0.001830,1
sorting,quicksort,4096,26,0.002025,1
sorting,quicksort,4096,27,0.002498,1
sorting,quicksort,4096,28,0.002531,1
sorting,quicksort,4096,29,0.001921,1
sorting,quicksort,4096,30,0.000992,1
sorting,quicksort,4096,31,0.001031,1
sorting,quicksort,4096,32,0.000947,1
sorting,quicksort,4096,33,0.001143,1
sorting,quicksort,4096,34,0.001044,1
sorting,quicksort,4096,35,0.001051,1
sorting,quicksort,4096,36,0.001118,1
sorting,quicksort,4096,37,0.000947,1
sorting,quicksort,4096,38,0.000960,1
sorting,quicksort,4096,39,0.000952,1
sorting,quicksort,8192,0,0.013067,1
sorting,quicksort,8192,1,0.013264,1
sorting,quicksort,8192,2,0.013576,1
sorting,quicksort,8192,3,0.013006,1
sorting,quicksort,8192,4,0.012844,1
sorting,quicksort,8192,5,0.013434,1
sorting,quicksort,8192,6,0.013258,1
sorting,quicksort,8192,7,0.013922,1
sorting,quicksort,8192,8,0.013483,1
sorting,quicksort,8192,9,0.013948,1
sorting,quicksort,8192,10,0.008315,1
sorting,quicksort,8192,11,0.008641,1
sorting,quicksort,8192,12,0.008033,1
sorting,quicksort,8192,13,0.008091,1
sorting,quicksort,8192,14,0.008129,1
sorting,quicksort,8192,15,0.009793,1
sorting,quicksort,8192,16,0.008745,1
sorting,quicksort,8192,17,0.008097,1
sorting,quicksort,8192,18,0.008568,1
sorting,quicksort,8192,19,0.008262,1
sorting,quicksort,8192,20,0.004854,1
sorting,quicksort,8192,21,0.004552,1
sorting,quicksort,8192,22,0.005307,1
sorting,quicksort,8192,23,0.004636,1
sorting,quicksort,8192,24,0.004736,1
sorting,quicksort,8192,25,0.004884,1
sorting,quicksort,8192,26,0.005049,1
sorting,quicksort,8192,27,0.004859,1
sorting,quicksort,8192,28,0.005638,1
sorting,quicksort,8192,29,0.005342,1
sorting,quicksort,8192,30,0.002824,1
sorting,quicksort,8192,31,0.002466,1
sorting,quicksort,8192,32,0.002536,1
sorting,quicksort,8192,33,0.002603,1
sorting,quicksort,8192,34,0.002789,1
sorting,quicksort,8192,35,0.002861,1
sorting,quicksort,8192,36,0.002436,1
sorting,quicksort,8192,37,0.002323,1
sorting,quicksort,8192,38,0.002730,1
sorting,quicksort,8192,39,0.002642,1
sorting,quicksort,16384,0,0.028971,1
sorting,quicksort,16384,1,0.029986,1
sorting,quicksort,16384,2,0.029066,1
sorting,quicksort,16384,3,0.029775,1
sorting,quicksort,16384,4,0.027229,1
sorting,quicksort,16384,5,0.032126,1
sorting,quicksort,16384,6,0.030560,1
sorting,quicksort,16384,7,0.028717,1
sorting,quicksort,16384,8,0.030348,1
sorting,quicksort,16384,9,0.029570,1
sorting,quicksort,16384,10,0.019692,1
sorting,quicksort,16384,11,0.019714,1
sorting,quicksort,16384,12,0.019067,1
sorting,quicksort,16384,13,0.019912,1
sorting,quicksort,16384,14,0.018966,1
sorting,quicksort,16384,15,0.019324,1
sorting,quicksort,16384,16,0.018935,1
sorting,quicksort,16384,17,0.020564,1
sorting,quicksort,16384,18,0.020184,1
sorting,quicksort,16384,19,0.019242,1
sorting,quicksort,16384,20,0.011954,1
sorting,quicksort,16384,21,0.012101,1
sorting,quicksort,16384,22,0.012952,1
sorting,quicksort,16384,23,0.013291,1
sorting,quicksort,16384,24,0.011406,1
sorting,quicksort,16384,25,0.011851,1
sorting,quicksort,16384,26,0.011033,1
sorting,quicksort,16384,27,0.011012,1
sorting,quicksort,16384,28,0.012027,1
sorting,quicksort,16384,29,0.011369,1
sorting,quicksort,16384,30,0.007089,1
sorting,quicksort,16384,31,0.006378,1
sorting,quicksort,16384,32,0.007343,1
sorting,quicksort,16384,33,0.005987,1
sorting,quicksort,16384,34,0.006025,1
sorting,quicksort,16384,35,0.007808,1
sorting,quicksort,16384,36,0.007046,1
sorting,quicksort,16384,37,0.006260,1
sorting,quicksort,16384,38,0.006319,1
sorting,quicksort,16384,39,0.007009,1
sorting,quicksort,32768,0,0.060028,1
sorting,quicksort,32768,1,0.062704,1
sorting,quicksort,32768,2,0.062274,1
sorting,quicksort,32768,3,0.061762,1
sorting,quicksort,32768,4,0.068492,1
sorting,quicksort,32768,5,0.063606,1
sorting,quicksort,32768,6,0.065076,1
sorting,quicksort,32768,7,0.063156,1
sorting,quicksort,32768,8,0.062844,1
sorting,quicksort,32768,9,0.060887,1
sorting,quicksort,32768,10,0.043522,1
sorting,quicksort,32768,11,0.044331,1
sorting,quicksort,32768,12,0.043111,1
sorting,quicksort,32768,13,0.042538,1
sorting,quicksort,32768,14,0.041782,1
sorting,quicksort,32768,15,0.041674,1
sorting,quicksort,32768,16,0.047463,1
sorting,quicksort,32768,17,0.044177,1
sorting,quicksort,32768,18,0.045544,1
sorting,quicksort,32768,19,0.043524,1
sorting,quicksort,32768,20,0.027271,1
sorting,quicksort,32768,21,0.027635,1
sorting,quicksort,32768,22,0.026562,1
sorting,quicksort,32768,23,0.031000,1
sorting,quicksort,32768,24,0.032436,1
sorting,quicksort,32768,25,0.025667,1
sorting,quicksort,32768,26,0.029157,1
sorting,quicksort,32768,27,0.029374,1
sorting,quicksort,32768,28,0.028524,1
sorting,quicksort,32768,29,0.028367,1
sorting,quicksort,32768,30,0.019357,1
sorting,quicksort,32768,31,0.017710,1
sorting,quicksort,32768,32,0.016576,1
sorting,quicksort,32768,33,0.015655,1
sorting,quicksort,32768,34,0.014150,1
sorting,quicksort,32768,35,0.014447,1
sorting,quicksort,32768,36,0.017791,1
sorting,quicksort,32768,37,0.017562,1
sorting,quicksort,32768,38,0.015926,1
sorting,quicksort,32768,39,0.017431,1
sorting,quicksort-randomizado,1,0,0.000001,1
sorting,quicksort-randomizado,1,1,0.000001,1
sorting,quicksort-randomizado,1,2,0.000001,1
sorting,quicksort-randomizado,1,3,0.000001,1
sorting,quicksort-randomizado,1,4,0.000000,1
sorting,quicksort-randomizado,1,5,0.000001,1
sorting,quicksort-randomizado,1,6,0.000000,1
sorting,quicksort-randomizado,1,7,0.000000,1
sorting,quicksort-randomizado,1,8,0.000000,1
sorting,quicksort-randomizado,1,9,0.000000,1
sorting,quicksort-randomizado,1,10,0.000000,1
sorting,quicksort-randomizado,1,11,0.000001,1
sorting,quicksort-randomizado,1,12,0.000000,1
sorting,quicksort-randomizado,1,13,0.000000,1
sorting,quicksort-randomizado,1,14,0.000001,1
sorting,quicksort-randomizado,1,15,0.000001,1
sorting,quicksort-randomizado,1,16,0.000001,1
sorting,quicksort-randomizado,1,17,0.000001,1
sorting,quicksort-randomizado,1,18,0.000000,1
sorting,quicksort-randomizado,1,19,0.000000,1
sorting,quicksort-randomizado,1,20,0.000001,1
sorting,quicksort-randomizado,1,21,0.000001,1
sorting,quicksort-randomizado,1,22,0.000001,1
sorting,quicksort-randomizado,1,23,0.000001,1
sorting,quicksort-randomizado,1,24,0.000001,1
sorting,quicksort-randomizado,1,25,0.000001,1
sorting,quicksort-randomizado,1,26,0.000000,1
sorting,quicksort-randomizado,1,27,0.000001,1
sorting,quicksort-randomizado,1,28,0.000001,1
sorting,quicksort-randomizado,1,29,0.000001,1
sorting,quicksort-randomizado,1,30,0.000000,1
sorting,quicksort-randomizado,1,31,0.000000,1
sorting,quicksort-randomizado,1,32,0.000001,1
sorting,quicksort-randomizado,1,33,0.000001,1
sorting,quicksort-randomizado,1,34,0.000001,1
sorting,quicksort-randomizado,1,35,0.000001,1
sorting,quicksort-randomizado,1,36,0.000000,1
sorting,quicksort-randomizado,1,37,0.000000,1
sorting,quicksort-randomizado,1,38,0.000000,1
sorting,quicksort-randomizado,1,39,0.000000,1
sorting,quicksort-randomizado,2,0,0.000029,1
sorting,quicksort-randomizado,2,1,0.000020,1
sorting,quicksort-randomizado,2,2,0.000022,1
sorting,quicksort-randomizado,2,3,0.000003,1
sorting,quicksort-randomizado,2,4,0.000002,1
sorting,quicksort-randomizado,2,5,0.000003,1
sorting,quicksort-randomizado,2,6,0.000003,1
sorting,quicksort-randomizado,2,7,0.000003,1
sorting,quicksort-randomizado,2,8,0.000003,1
sorting,quicksort-randomizado,2,9,0.000002,1
sorting,quicksort-randomizado,2,10,0.000003,1
sorting,quicksort-randomizado,2,11,0.000003,1
sorting,quicksort-randomizado,2,12,0.000003,1
sorting,quicksort-randomizado,2,13,0.000003,1
sorting,quicksort-randomizado,2,14,0.000002,1
sorting,quicksort-randomizado,2,15,0.000003,1
sorting,quicksort-randomizado,2,16,0.000003,1
sorting,quicksort-randomizado,2,17,0.000002,1
sorting,quicksort-randomizado,2,18,0.000003,1
sorting,quicksort-randomizado,2,19,0.000003,1
sorting,quicksort-randomizado,2,20,0.000002,1
sorting,quicksort-randomizado,2,21,0.000003,1
sorting,quicksort-randomizado,2,22,0.000003,1
sorting,quicksort-randomizado,2,23,0.000002,1
sorting,quicksort-randomizado,2,24,0.000003,1
sorting,quicksort-randomizado,2,25,0.000003,1
sorting,quicksort-randomizado,2,26,0.000002,1
sorting,quicksort-randomizado,2,27,0.000003,1
sorting,quicksort-randomizado,2,28,0.000003,1
sorting,quicksort-randomizado,2,29,0.000002,1
sorting,quicksort-randomizado,2,30,0.000003,1
sorting,quicksort-randomizado,2,31,0.000003,1
sorting,quicksort-randomizado,2,32,0.000003,1
sorting,quicksort-randomizado,2,33,0.000003,1
sorting,quicksort-randomizado,2,34,0.000003,1
sorting,quicksort-randomizado,2,35,0.000002,1
sorting,quicksort-randomizado,2,36,0.000003,1
sorting,quicksort-randomizado,2,37,0.000003,1
sorting,quicksort-randomizado,2,38,0.000003,1
sorting,quicksort-randomizado,2,39,0.000003,1
sorting,quicksort-randomizado,4,0,0.000003,1
sorting,quicksort-randomizado,4,1,0.000003,1
sorting,quicksort-randomizado,4,2,0.000004,1
sorting,quicksort-randomizado,4,3,0.000006,1
sorting,quicksort-randomizado,4,4,0.000003,1
sorting,quicksort-randomizado,4,5,0.000005,1
sorting,quicksort-randomizado,4,6,0.000004,1
sorting,quicksort-randomizado,4,7,0.000005,1
sorting,quicksort-randomizado,4,8,0.000003,1
sorting,quicksort-randomizado,4,9,0.000005,1
sorting,quicksort-randomizado,4,10,0.000003,1
sorting,quicksort-randomizado,4,11,0.000003,1
sorting,quicksort-randomizado,4,12,0.000004,1
sorting,quicksort-randomizado,4,13,0.000003,1
sorting,quicksort-randomizado,4,14,0.000003,1
sorting,quicksort-randomizado,4,15,0.000003,1
sorting,quicksort-randomizado,4,16,0.000003,1
sorting,quicksort-randomizado,4,17,0.000003,1
sorting,quicksort-randomizado,4,18,0.000003,1
sorting,quicksort-randomizado,4,19,0.000004,1
sorting,quicksort-randomizado,4,20,0.000003,1
sorting,quicksort-randomizado,4,21,0.000003,1
sorting,quicksort-randomizado,4,22,0.000004,1
sorting,quicksort-randomizado,4,23,0.000003,1
sorting,quicksort-randomizado,4,24,0.000003,1
sorting,quicksort-randomizado,4,25,0.000003,1
sorting,quicksort-randomizado,4,26,0.000003,1
sorting,quicksort-randomizado,4,27,0.000003,1
sorting,quicksort-randomizado,4,28,0.000003,1
sorting,quicksort-randomizado,4,29,0.000003,1
sorting,quicksort-randomizado,4,30,0.000003,1
sorting,quicksort-randomizado,4,31,0.000003,1
sorting,quicksort-randomizado,4,32,0.000004,1
sorting,quicksort-randomizado,4,33,0.000003,1
sorting,quicksort-randomizado,4,34,0.000003,1
sorting,quicksort-randomizado,4,35,0.000003,1
sorting,quicksort-randomizado,4,36,0.000003,1
sorting,quicksort-randomizado,4,37,0.000003,1
sorting,quicksort-randomizado,4,38,0.000004,1
sorting,quicksort-randomizado,4,39,0.000003,1
sorting,quicksort-randomizado,8,0,0.000006,1
sorting,quicksort-randomizado,8,1,0.000008,1
sorting,quicksort-randomizado,8,2,0.000006,1
sorting,quicksort-randomizado,8,3,0.000005,1
sorting,quicksort-randomizado,8,4,0.000008,1
sorting,quicksort-randomizado,8,5,0.000006,1
sorting,quicksort-randomizado,8,6,0.000008,1
sorting,quicksort-randomizado,8,7,0.000020,1
sorting,quicksort-randomizado,8,8,0.000015,1
sorting,quicksort-randomizado,8,9,0.000019,1
sorting,quicksort-randomizado,8,10,0.000005,1
sorting,quicksort-randomizado,8,11,0.000004,1
sorting,quicksort-randomizado,8,12,0.000004,1
sorting,quicksort-randomizado,8,13,0.000004,1
sorting,quicksort-randomizado,8,14,0.000004,1
sorting,quicksort-randomizado,8,15,0.000004,1
sorting,quicksort-randomizado,8,16,0.000004,1
sorting,quicksort-randomizado,8,17,0.000004,1
sorting,quicksort-randomizado,8,18,0.000004,1
sorting,quicksort-randomizado,8,19,0.000004,1
sorting,quicksort-randomizado,8,20,0.000004,1
sorting,quicksort-randomizado,8,21,0.000004,1
sorting,quicksort-randomizado,8,22,0.000004,1
sorting,quicksort-randomizado,8,23,0.000004,1
sorting,quicksort-randomizado,8,24,0.000004,1
sorting,quicksort-randomizado,8,25,0.000004,1
sorting,quicksort-randomizado,8,26,0.000004,1
sorting,quicksort-randomizado,8,27,0.000004,1
sorting,quicksort-randomizado,8,28,0.000003,1
sorting,quicksort-randomizado,8,29,0.000004,1
sorting,quicksort-randomizado,8,30,0.000004,1
sorting,quicksort-randomizado,8,31,0.000004,1
sorting,quicksort-randomizado,8,32,0.000004,1
sorting,quicksort-randomizado,8,33,0.000004,1
sorting,quicksort-randomizado,8,34,0.000004,1
sorting,quicksort-randomizado,8,35,0.000004,1
sorting,quicksort-randomizado,8,36,0.000004,1
sorting,quicksort-randomizado,8,37,0.000004,1
sorting,quicksort-randomizado,8,38,0.000004,1
sorting,quicksort-randomizado,8,39,0.000004,1
sorting,quicksort-randomizado,16,0,0.000015,1
sorting,quicksort-randomizado,16,1,0.000014,1
sorting,quicksort-randomizado,16,2,0.000014,1
sorting,quicksort-randomizado,16,3,0.000015,1
sorting,quicksort-randomizado,16,4,0.000019,1
sorting,quicksort-randomizado,16,5,0.000014,1
sorting,quicksort-randomizado,16,6,0.000016,1
sorting,quicksort-randomizado,16,7,0.000013,1
sorting,quicksort-randomizado,16,8,0.000014,1
sorting,quicksort-randomizado,16,9,0.000011,1
sorting,quicksort-randomizado,16,10,0.000006,1
sorting,quicksort-randomizado,16,11,0.000006,1
sorting,quicksort-randomizado,16,12,0.000006,1
sorting,quicksort-randomizado,16,13,0.000006,1
sorting,quicksort-randomizado,16,14,0.000006,1
